Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Combined,Manufacturer,Category,Fuel Code,Fuel,Drivetrain
11148,11,5.0,215,"Equinox, FWD/AWD",2014,15.0,,22.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
11147,11,5.0,215,"Equinox, FWD/AWD",2014,13.0,,17.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
11146,11,5.0,215,"Express 1500, 2WD/AWD",2014,10.0,,13.0,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
11141,11,5.0,215,"Express 2500, 2WD",2014,8.0,,11.0,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
11100,3,1.0,215,"Express 2500/3500, 2WD",2014,,,,,Chevrolet,Van,CNG,CNG - Compressed Natural Gas,
11087,35,3.0,215,"Express 2500/3500, 2WD",2014,,,,,Chevrolet,Van,BD,Biodiesel (B20),
11138,11,5.0,215,"Express 3500, 2WD",2014,8.0,,11.0,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
11246,55,1.0,215,"Express, Cutaway 4500",2014,,,,,Chevrolet,Van,LPG,Propane,
11134,11,5.0,215,Impala,2014,14.0,,19.0,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11140,11,5.0,215,Impala Limited Police,2014,,,,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11133,11,5.0,215,"Silverado 1500, 2WD/4WD",2014,12.0,,18.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
11135,11,5.0,215,"Silverado 1500, 2WD/4WD",2014,12.0,,16.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
11086,35,3.0,215,"Silverado 2500/3500 HD, 2WD/4WD",2014,,,,,Chevrolet,Pickup,BD,Biodiesel (B20),
11096,37,3.0,215,Silverado 2500 HD,2014,,,,,Chevrolet,Pickup,CNG_GSLN,CNG - Bi-fuel,
11261,41,1.0,215,Spark,2014,128.0,,,,Chevrolet,Sedan/Wagon,ELEC,Electric,
11139,11,5.0,215,"Suburban, 2WD/4WD",2014,11.0,,15.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
11137,11,5.0,215,"Tahoe, 2WD/4WD",2014,11.0,,15.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
11136,11,5.0,215,"Tahoe Police, 2WD/4WD",2014,,,,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
11276,57,9.0,215,Volt,2014,98.0,,35.0,,Chevrolet,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,
11150,11,5.0,223,200,2014,14.0,,19.0,,Chrysler,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11149,11,5.0,223,"300, FWD/AWD",2014,14.0,,19.0,,Chrysler,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11151,11,5.0,223,Town & Country,2014,12.0,,17.0,,Chrysler,Van,E85_GSLN,Ethanol (E85),
11156,11,5.0,225,Avenger,2014,14.0,,19.0,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11157,11,5.0,225,"Charger, FWD/AWD",2014,14.0,,19.0,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11158,11,5.0,225,Charger Police Pursuit,2014,,,,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11155,11,5.0,225,"Durango, 2WD/AWD",2014,13.0,,17.0,,Dodge,SUV,E85_GSLN,Ethanol (E85),
11153,11,5.0,225,Durango Police Special Service Vehicle,2014,,,,,Dodge,SUV,E85_GSLN,Ethanol (E85),
11152,11,5.0,225,Grand Caravan,2014,12.0,,17.0,,Dodge,Van,E85_GSLN,Ethanol (E85),
11154,11,5.0,225,"Journey, FWD",2014,12.0,,17.0,,Dodge,SUV,E85_GSLN,Ethanol (E85),
11262,41,1.0,379,500e,2014,122.0,,,,Fiat,Sedan/Wagon,ELEC,Electric,
11278,57,9.0,219,C-MAX Energi,2014,100.0,,44.0,,Ford,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,
11217,45,9.0,219,C-MAX Hybrid,2014,,,,,Ford,Sedan/Wagon,HYBR,Hybrid Electric,
11172,11,5.0,219,E-150/250/350,2014,10.0,,13.0,,Ford,Van,E85_GSLN,Ethanol (E85),
11170,11,5.0,219,E-150/250/350,2014,10.0,,13.0,,Ford,Van,E85_GSLN,Ethanol (E85),
11254,39,3.0,219,E150/250/350,2014,,,,,Ford,Van,LPG_GSLN,Propane - Bi-fuel,
11255,39,3.0,219,E150/250/350,2014,,,,,Ford,Van,LPG_GSLN,Propane - Bi-fuel,
11114,37,3.0,219,E150/250/350,2014,,,,,Ford,Van,CNG_GSLN,CNG - Bi-fuel,
11113,37,3.0,219,E150/250/350,2014,,,,,Ford,Van,CNG_GSLN,CNG - Bi-fuel,
11110,37,3.0,219,E-350/450 Cutaway,2014,,,,,Ford,Pickup,CNG_GSLN,CNG - Bi-fuel,
11257,39,3.0,219,E-350/450 Cutaway,2014,,,,,Ford,Pickup,LPG_GSLN,Propane - Bi-fuel,
11171,11,5.0,219,E-350/450 Cutaway,2014,9.0,,12.0,,Ford,Pickup,E85_GSLN,Ethanol (E85),
11112,37,3.0,219,E-350/450 Cutaway,2014,,,,,Ford,Pickup,CNG_GSLN,CNG - Bi-fuel,
11256,39,3.0,219,E-350/450 Cutaway,2014,,,,,Ford,Pickup,LPG_GSLN,Propane - Bi-fuel,
11173,11,5.0,219,"Expedition, 2WD/AWD",2014,10.0,,14.0,,Ford,SUV,E85_GSLN,Ethanol (E85),
11174,11,5.0,219,"Explorer, 2WD/AWD",2014,13.0,,17.0,,Ford,SUV,E85_GSLN,Ethanol (E85),
11169,11,5.0,219,F-150,2014,12.0,,17.0,,Ford,Pickup,E85_GSLN,Ethanol (E85),
11168,11,5.0,219,F-150,2014,12.0,,17.0,,Ford,Pickup,E85_GSLN,Ethanol (E85),
11115,37,3.0,219,F-150,2014,,,,,Ford,Pickup,CNG_GSLN,CNG - Bi-fuel,
11258,39,3.0,219,F-150,2014,,,,,Ford,Pickup,LPG_GSLN,Propane - Bi-fuel,
11263,41,1.0,219,Focus,2014,110.0,,,,Ford,Sedan/Wagon,ELEC,Electric,
11167,11,5.0,219,Focus,2014,20.0,,26.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11277,57,9.0,219,Fusion Energi,2014,100.0,,44.0,,Ford,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,
11216,45,9.0,219,Fusion Hybrid,2014,,,47.0,,Ford,Sedan/Wagon,HYBR,Hybrid Electric,
11161,11,5.0,219,Police Interceptor,2014,,,,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11159,11,5.0,219,Police Interceptor,2014,,,,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11160,11,5.0,219,Police Interceptor Utility,2014,,,,,Ford,SUV,E85_GSLN,Ethanol (E85),
11163,11,5.0,219,"Super Duty, F-250/350",2014,,,,,Ford,Pickup,E85_GSLN,Ethanol (E85),
11259,39,3.0,219,"Super Duty, F-250/350/450",2014,,,,,Ford,Pickup,LPG_GSLN,Propane - Bi-fuel,
11090,35,3.0,219,"Super Duty, F-250/350/450",2014,,,,,Ford,Pickup,BD,Biodiesel (B20),
11111,37,3.0,219,"Super Duty, F-250/350/450",2014,,,,,Ford,Pickup,CNG_GSLN,CNG - Bi-fuel,
11162,11,5.0,219,"Super Duty, F-350",2014,,,,,Ford,Pickup,E85_GSLN,Ethanol (E85),
11248,39,3.0,219,"Super Duty, F-350/450/550",2014,,,,,Ford,Pickup,LPG_GSLN,Propane - Bi-fuel,
11105,37,3.0,219,"Super Duty, F-350/450/550",2014,,,,,Ford,Pickup,CNG_GSLN,CNG - Bi-fuel,
11249,39,3.0,219,"Super Duty, F-350/450/550",2014,,,,,Ford,Pickup,LPG_GSLN,Propane - Bi-fuel,
11109,37,3.0,219,"Super Duty, F-350/450/550",2014,,,,,Ford,Pickup,CNG_GSLN,CNG - Bi-fuel,
11104,37,3.0,219,"Super Duty, F-650/750",2014,,,,,Ford,Pickup,CNG_GSLN,CNG - Bi-fuel,
11253,39,3.0,219,"Super Duty, F-650/750",2014,,,,,Ford,Pickup,LPG_GSLN,Propane - Bi-fuel,
11088,35,3.0,219,"Super Duty, F-650/750",2014,,,,,Ford,Pickup,BD,Biodiesel (B20),
11164,11,5.0,219,"Taurus, FWD/AWD",2014,13.0,,19.0,,Ford,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11089,35,3.0,219,Transit,2014,,,,,Ford,Van,BD,Biodiesel (B20),
11250,39,3.0,219,Transit 150/250/350,2014,,,,,Ford,Van,LPG_GSLN,Propane - Bi-fuel,
11107,37,3.0,219,Transit 150/250/350,2014,,,,,Ford,Van,CNG_GSLN,CNG - Bi-fuel,
11165,11,5.0,219,"Transit, 150/250/350",2014,,,,,Ford,Van,E85_GSLN,Ethanol (E85),
11108,37,3.0,219,Transit 250/350,2014,,,,,Ford,Pickup,CNG_GSLN,CNG - Bi-fuel,
11251,39,3.0,219,Transit 250/350,2014,,,,,Ford,Pickup,LPG_GSLN,Propane - Bi-fuel,
11166,11,5.0,219,"Transit, 250/350",2014,,,,,Ford,Pickup,E85_GSLN,Ethanol (E85),
11106,37,3.0,219,Transit Connect,2014,,,,,Ford,Van,CNG_GSLN,CNG - Bi-fuel,
11252,39,3.0,219,Transit Connect,2014,,,,,Ford,Van,LPG_GSLN,Propane - Bi-fuel,
11181,11,5.0,213,"Savana 1500, 2WD/AWD",2014,10.0,,13.0,,GMC,Van,E85_GSLN,Ethanol (E85),
11183,11,5.0,213,"Savana 2500, 2WD",2014,8.0,,11.0,,GMC,Van,E85_GSLN,Ethanol (E85),
11093,35,3.0,213,"Savana 2500/3500, 2WD",2014,,,,,GMC,Van,BD,Biodiesel (B20),
11102,3,1.0,213,"Savana 2500/3500, 2WD",2014,,,,,GMC,Van,CNG,CNG - Compressed Natural Gas,
11184,11,5.0,213,"Savana 3500, 2WD",2014,8.0,,11.0,,GMC,Van,E85_GSLN,Ethanol (E85),
11101,3,1.0,213,Savana 3500/4500 Cutaway,2014,,,,,GMC,Van,CNG,CNG - Compressed Natural Gas,
11247,55,1.0,213,"Savana, Cutaway 4500",2014,,,,,GMC,Van,LPG,Propane,
11186,11,5.0,213,"Sierra 1500, 2WD/4WD",2014,12.0,,18.0,,GMC,Pickup,E85_GSLN,Ethanol (E85),
11185,11,5.0,213,"Sierra 1500, 2WD/4WD",2014,12.0,,16.0,,GMC,Pickup,E85_GSLN,Ethanol (E85),
11092,35,3.0,213,"Sierra 2500/3500 HD, 2WD/4WD",2014,,,,,GMC,Pickup,BD,Biodiesel (B20),
11098,37,3.0,213,Sierra 2500 HD,2014,,,,,GMC,Pickup,CNG_GSLN,CNG - Bi-fuel,
11091,35,3.0,213,"Sierra Denali 2500/3500 HD, 2WD/4WD",2014,,,,,GMC,Pickup,BD,Biodiesel (B20),
11182,11,5.0,213,"Terrain, AWD",2014,15.0,,22.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
11175,11,5.0,213,"Terrain, FWD/AWD",2014,13.0,,17.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
11177,11,5.0,213,"Yukon, 2WD",2014,10.0,,14.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
11178,11,5.0,213,"Yukon, 2WD/4WD",2014,11.0,,15.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
11176,11,5.0,213,"Yukon Denali, 4WD",2014,10.0,,13.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
11179,11,5.0,213,"Yukon XL, 2WD/4WD",2014,10.0,,14.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
11180,11,5.0,213,"Yukon XL, 2WD/4WD",2014,11.0,,15.0,,GMC,SUV,E85_GSLN,Ethanol (E85),
11221,45,9.0,209,Accord,2014,,,50.0,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
11279,57,9.0,209,Accord Plug-in Hybrid,2014,115.0,,47.0,,Honda,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,
11103,3,1.0,209,Civic,2014,,,,,Honda,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,
11220,45,9.0,209,Civic Hybrid,2014,,,,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
11116,9,7.0,209,Clarity,2014,60.0,,,,Honda,Sedan/Wagon,H2,Hydrogen Fuel Cell,
11219,45,9.0,209,CRZ,2014,,,36.0,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
11264,41,1.0,209,Fit,2014,132.0,,,,Honda,Sedan/Wagon,ELEC,Electric,
11218,45,9.0,209,Insight,2014,,,41.0,,Honda,Sedan/Wagon,HYBR,Hybrid Electric,
11222,45,9.0,351,Sonata,2014,,,36.0,,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,
11225,45,9.0,359,"Q50 Hybrid, FWD/AWD",2014,,,29.0,,Infiniti,Sedan/Wagon,HYBR,Hybrid Electric,
11226,45,9.0,359,"Q50S Hybrid, FWD/AWD",2014,,,28.0,,Infiniti,Sedan/Wagon,HYBR,Hybrid Electric,
11224,45,9.0,359,Q70 Hybrid,2014,,,,,Infiniti,Sedan/Wagon,HYBR,Hybrid Electric,
11223,45,9.0,359,QX60 Hybrid,2014,,,26.0,,Infiniti,SUV,HYBR,Hybrid Electric,
11191,11,5.0,385,XF FFV,2014,19.0,,17.0,,Jaguar,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11192,11,5.0,385,XF FFV,2014,11.0,,15.0,,Jaguar,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11190,11,5.0,385,XJ FFV,2014,12.0,,18.0,,Jaguar,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11188,11,5.0,385,XJ FFV,2014,11.0,,15.0,,Jaguar,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11189,11,5.0,385,XJL FFV,2014,11.0,,15.0,,Jaguar,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11187,11,5.0,385,XJL FFV,2014,11.0,,17.0,,Jaguar,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11193,11,5.0,275,"Grand Cherokee, 2WD/FWD",2014,14.0,,17.0,,Jeep,SUV,E85_GSLN,Ethanol (E85),
11227,45,9.0,361,Optima,2014,,,36.0,,Kia,Sedan/Wagon,HYBR,Hybrid Electric,
11265,41,1.0,361,Soul,2014,,,,,Kia,Sedan/Wagon,ELEC,Electric,
11196,11,5.0,387,Range Rover,2014,12.0,,17.0,,Land Rover,SUV,E85_GSLN,Ethanol (E85),
11197,11,5.0,387,Range Rover,2014,9.0,,14.0,,Land Rover,SUV,E85_GSLN,Ethanol (E85),
11195,11,5.0,387,Range Rover Sport,2014,12.0,,17.0,,Land Rover,SUV,E85_GSLN,Ethanol (E85),
11194,11,5.0,387,Range Rover Sport,2014,9.0,,14.0,,Land Rover,SUV,E85_GSLN,Ethanol (E85),
11232,45,9.0,243,CT 200h,2014,,,,,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,
11231,45,9.0,243,ES 300h,2014,,,40.0,,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,
11228,45,9.0,243,GS 450h,2014,,,29.0,,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,
11230,45,9.0,243,LS 600h L,2014,,,19.0,,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,
11229,45,9.0,243,"RX 450h, FWD/AWD",2014,,,32.0,,Lexus,SUV,HYBR,Hybrid Electric,
11233,45,9.0,227,MKZ,2014,,,45.0,,Lincoln,Sedan/Wagon,HYBR,Hybrid Electric,
11198,11,5.0,227,"Navigator, 2WD/AWD",2014,10.0,,14.0,,Lincoln,SUV,E85_GSLN,Ethanol (E85),
11280,57,9.0,389,P1,2014,,,,,McLaren,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,
11266,41,1.0,239,B-Class Electric,2014,,,,,Mercedes-Benz,Sedan/Wagon,ELEC,Electric,
11118,9,7.0,239,B-Class F-CELL,2014,,,,,Mercedes-Benz,Sedan/Wagon,H2,Hydrogen Fuel Cell,
11201,11,5.0,239,C300 4Matic,2014,14.0,,20.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11202,11,5.0,239,"C350, Sedan/Coupe",2014,15.0,,20.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11203,11,5.0,239,"E350 4Matic, Sedan/Coupe",2014,15.0,,20.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11200,11,5.0,239,"E350, Sedan/Coupe",2014,16.0,,21.0,,Mercedes-Benz,Sedan/Wagon,E85_GSLN,Ethanol (E85),
11234,45,9.0,239,E400 Hybrid,2014,,,24.0,,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,
11199,11,5.0,239,ML350 4Matic,2014,13.0,,17.0,,Mercedes-Benz,SUV,E85_GSLN,Ethanol (E85),
11267,41,1.0,263,i-MiEV,2014,126.0,,,,Mitsubishi,Sedan/Wagon,ELEC,Electric,
11205,11,5.0,217,"Armada, 2WD/4WD",2014,9.0,,12.0,,Nissan,SUV,E85_GSLN,Ethanol (E85),
11268,41,1.0,217,Leaf,2014,,,,,Nissan,Sedan/Wagon,ELEC,Electric,
11235,45,9.0,217,"Pathfinder Hybrid, 2WD/AWD",2014,,,25.0,,Nissan,SUV,HYBR,Hybrid Electric,
11204,11,5.0,217,"Titan, 2WD/4WD",2014,9.0,,13.0,,Nissan,Pickup,E85_GSLN,Ethanol (E85),
11236,45,9.0,391,Cayenne S Hybrid,2014,,,20.0,,Porsche,SUV,HYBR,Hybrid Electric,
11281,57,9.0,391,Panamera S E-Hybrid,2014,,,,,Porsche,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,
11207,11,5.0,349,"1500, 2WD/4WD",2014,12.0,,17.0,,Ram,Pickup,E85_GSLN,Ethanol (E85),
11099,37,3.0,349,2500,2014,,,,,Ram,Pickup,CNG_GSLN,CNG - Bi-fuel,
11095,35,3.0,349,2500/3500 HD,2014,,,,,Ram,Pickup,BD,Biodiesel (B20),
11094,35,3.0,349,3500 Chassis Cab,2014,,,,,Ram,Pickup,BD,Biodiesel (B20),
11206,11,5.0,349,CV,2014,13.0,,18.0,,Ram,Van,E85_GSLN,Ethanol (E85),
11269,41,1.0,353,iQ EV,2014,138.0,,,,Scion,Sedan/Wagon,ELEC,Electric,
11270,41,1.0,381,fortwo,2014,122.0,,,,smart,Sedan/Wagon,ELEC,Electric,
11237,45,9.0,383,XV Crosstrek Hybrid,2014,,,,,Subaru,SUV,HYBR,Hybrid Electric,
11271,41,1.0,237,Model S,2014,94.0,,,,Tesla,Sedan/Wagon,ELEC,Electric,
11241,45,9.0,221,Avalon,2014,,,40.0,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
11242,45,9.0,221,Camry,2014,,,43.0,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
11243,45,9.0,221,Highlander,2014,,,,,Toyota,SUV,HYBR,Hybrid Electric,
11240,45,9.0,221,Prius,2014,,,51.0,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
11239,45,9.0,221,Prius c,2014,,,,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
11282,57,9.0,221,Prius Plug-in,2014,95.0,,51.0,,Toyota,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,
11238,45,9.0,221,Prius v,2014,,,44.0,,Toyota,Sedan/Wagon,HYBR,Hybrid Electric,
11272,41,1.0,221,RAV 4 EV,2014,78.0,,,,Toyota,SUV,ELEC,Electric,
11209,11,5.0,221,"Sequoia, 4WD",2014,9.0,,13.0,,Toyota,SUV,E85_GSLN,Ethanol (E85),
11208,11,5.0,221,"Tundra, 4WD",2014,9.0,,13.0,,Toyota,Pickup,E85_GSLN,Ethanol (E85),
11245,45,9.0,347,Jetta Hybrid,2014,,,42.0,,Volkswagen,Sedan/Wagon,HYBR,Hybrid Electric,
11244,45,9.0,347,Touareg Hybrid,2014,,,20.0,,Volkswagen,SUV,HYBR,Hybrid Electric,
10464,45,9.0,365,ILX,2013,,,39.0,,Acura,Sedan/Wagon,HYBR,Hybrid Electric,
10465,11,5.0,377,A4,2013,14.0,,20.0,,Audi,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10466,11,5.0,377,A5,2013,14.0,,20.0,,Audi,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10467,11,5.0,377,A5 Cabriolet,2013,14.0,,20.0,,Audi,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10469,11,5.0,377,Allroad Quattro,2013,14.0,,20.0,,Audi,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10468,11,5.0,377,Q5,2013,14.0,,20.0,,Audi,SUV,E85_GSLN,Ethanol (E85),
10470,45,9.0,377,Q5 Hybrid,2013,,,24.0,,Audi,SUV,HYBR,Hybrid Electric,
10460,11,5.0,355,Continental Flying Spur,2013,9.0,,12.0,,Bentley Motors,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10461,11,5.0,355,Continental GT,2013,8.0,,12.0,,Bentley Motors,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10462,11,5.0,355,Continental GTC,2013,8.0,,11.0,,Bentley Motors,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10463,11,5.0,355,Continental Super Sport,2013,8.0,,12.0,,Bentley Motors,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10471,45,9.0,211,ActiveHybrid 3,2013,,,25.0,,BMW,Sedan/Wagon,HYBR,Hybrid Electric,
10472,45,9.0,211,ActiveHybrid 5,2013,,,23.0,,BMW,Sedan/Wagon,HYBR,Hybrid Electric,
10473,45,9.0,211,ActiveHybrid 7,2013,,,22.0,,BMW,Sedan/Wagon,HYBR,Hybrid Electric,
10602,11,5.0,235,LaCrosse,2013,15.0,,21.0,,Buick,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10603,11,5.0,235,LaCrosse FWD / AWD,2013,15.0,,21.0,,Buick,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10601,11,5.0,235,Regal,2013,13.0,,18.0,,Buick,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10599,11,5.0,235,Regal,2013,15.0,,19.0,,Buick,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10600,11,5.0,235,Verano,2013,15.0,,21.0,,Buick,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10605,11,5.0,231,ATS RWD / AWD,2013,14.0,,19.0,,Cadillac,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10596,45,9.0,231,Escalade 2WD / AWD,2013,,,20.0,,Cadillac,SUV,HYBR,Hybrid Electric,
10575,11,5.0,231,Escalade 2WD/ AWD,2013,10.0,,14.0,,Cadillac,SUV,E85_GSLN,Ethanol (E85),
10576,11,5.0,231,Escalade ESV 2WD/ AWD,2013,10.0,,14.0,,Cadillac,SUV,E85_GSLN,Ethanol (E85),
10577,11,5.0,231,Escalade EXT 2WD/ AWD,2013,10.0,,14.0,,Cadillac,Pickup,E85_GSLN,Ethanol (E85),
10604,11,5.0,231,SRX FWD / AWD,2013,13.0,,17.0,,Cadillac,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10571,11,5.0,215,Avalanche 1500 2WD/ AWD,2013,11.0,,15.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
10610,35,1.0,215,Cab Chassis 3500,2013,,,,,Chevrolet,Van,BD,Biodiesel (B20),
10618,11,5.0,215,Caprice Police Patrol & Detective Vehicle,2013,,,,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10566,11,5.0,215,Captiva FWD / AWD,2013,12.0,,17.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
10565,11,5.0,215,Captiva FWD / AWD,2013,15.0,,20.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
10569,11,5.0,215,Equinox FWD / AWD,2013,13.0,,17.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
10567,11,5.0,215,Equinox FWD / AWD,2013,15.0,,22.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
10587,11,5.0,215,Express 1500 2WD / AWD,2013,10.0,,13.0,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
10589,11,5.0,215,Express 2500 / 3500,2013,8.0,,11.0,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
10592,11,5.0,215,Express 2500 / 3500,2013,8.0,,11.0,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
10613,3,1.0,215,Express 2500 / 3500,2013,,,,,Chevrolet,Van,CNG,CNG - Compressed Natural Gas,
10608,35,1.0,215,Express 2500 / 3500,2013,,,,,Chevrolet,Van,BD,Biodiesel (B20),
10614,55,1.0,215,Express Cutaway,2013,,,,,Chevrolet,Van,LPG,Propane,
10621,11,5.0,215,Express Prisoner Transport Van,2013,,,,,Chevrolet,Van,E85_GSLN,Ethanol (E85),
10564,11,5.0,215,Impala,2013,13.0,,18.0,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10619,11,5.0,215,Impala Police & Undercover Vehicle,2013,,,,,Chevrolet,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10583,11,5.0,215,Silverado C / K 1500,2013,9.0,,13.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
10582,11,5.0,215,Silverado C / K 1500,2013,11.0,,15.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
10581,11,5.0,215,Silverado C / K 1500,2013,10.0,,14.0,,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),
10593,45,9.0,215,Silverado C / K 1500,2013,,,20.0,,Chevrolet,Pickup,HYBR,Hybrid Electric,
10616,37,3.0,215,Silverado HD 2500 2WD / 4WD,2013,,,,,Chevrolet,Pickup,CNG_GSLN,CNG - Bi-fuel,
10606,35,1.0,215,Silverado HD 2500 / 3500,2013,,,,,Chevrolet,Pickup,BD,Biodiesel (B20),
10572,11,5.0,215,Suburban 1500 2WD/ AWD,2013,11.0,,15.0,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
10595,45,9.0,215,Tahoe 2WD / AWD,2013,,,20.0,,Chevrolet,SUV,HYBR,Hybrid Electric,
10620,11,5.0,215,Tahoe Police & Special Service Vehicle,2013,,,,,Chevrolet,SUV,E85_GSLN,Ethanol (E85),
10562,57,9.0,215,Volt,2013,101.0,,35.0,,Chevrolet,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,
10475,11,5.0,223,200,2013,14.0,,19.0,,Chrysler,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10476,11,5.0,223,300 FWD / AWD,2013,14.0,,19.0,,Chrysler,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10477,11,5.0,223,Town & Country,2013,12.0,,17.0,,Chrysler,Van,E85_GSLN,Ethanol (E85),
10474,41,1.0,363,CODA,2013,77.0,,,,Coda Automotive,Sedan/Wagon,ELEC,Electric,
10487,11,5.0,225,1500,2013,10.0,,14.0,,Dodge,Pickup,E85_GSLN,Ethanol (E85),
10478,11,5.0,225,Avenger,2013,14.0,,19.0,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10479,11,5.0,225,Charger FWD / AWD,2013,13.0,,18.0,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10483,11,5.0,225,Charger Police Pursuit,2013,13.0,,18.0,,Dodge,Sedan/Wagon,E85_GSLN,Ethanol (E85),
10481,11,5.0,225,Durango 2WD / AWD,2013,12.0,,16.0,,Dodge,SUV,E85_GSLN,Ethanol (E85),
